Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 4, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 5, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 1, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 2, Value: 0.0000
Epoch: 3, Value: 0.0000
Epoch: 3, Value: 0.0000
