0.565218,true,0.111710,true,6.597207,true,0.133250,true,0.353252,true,2.939750,true,0.011954,true,0.054993,true,1.557491,true,1.255859,true,6.226652,true,1.666014,true,true
0.000220,true,1.168052,true,0.520145,true,2.877009,true,4.934003,false,2.322826,true,5.253827,true,0.931798,true,0.004984,true,3.649440,true,3.159517,true,0.372761,true,false
0.063128,true,0.009903,true,0.073389,true,0.122419,true,0.052339,true,0.816854,true,0.006846,true,2.851144,true,0.055366,true,0.000079,true,0.981355,true,1.009938,true,true
3.378503,true,1.790161,true,0.675592,true,0.899342,true,0.454849,true,0.088648,true,1.121940,true,8.089339,true,0.084056,true,0.019229,true,2.474942,true,5.996361,true,true
0.002719,true,0.240248,true,0.074834,true,2.760019,true,4.966212,false,2.442315,true,5.349116,true,0.037353,true,0.260303,true,4.034392,true,15.227682,true,0.576941,true,false
2.352042,true,2.832829,true,0.128603,true,0.322094,true,0.798936,true,0.167385,true,0.292429,true,2.974715,true,0.543222,true,0.048935,true,1.407418,true,2.511182,true,true
0.001529,true,0.194899,true,1.376274,true,2.891692,true,5.707341,false,2.184508,true,5.009295,true,0.453793,true,0.790447,true,4.018559,true,11.705306,true,0.450117,true,false
0.000889,true,0.520837,true,1.445761,true,3.022383,true,5.699891,false,2.404221,true,5.058455,true,0.911389,true,0.469360,true,3.991937,true,8.531281,true,0.178005,true,false
0.000333,true,0.794485,true,1.403138,true,3.016861,true,5.247340,false,2.361970,true,4.957056,true,1.224086,true,0.072479,true,3.696065,true,3.800114,true,0.150991,true,false
12.790581,false,1.878104,true,3.528322,true,0.680447,true,3.994346,false,0.235036,true,4.847438,true,6.321117,true,1.832245,true,3.363956,true,8.882600,true,8.643067,true,false
7.975479,true,2.264095,true,5.288702,true,0.117336,true,0.610709,true,4.115045,true,3.916075,true,36.642277,false,1.491031,true,2.399113,true,30.665737,true,21.186029,false,false
0.031409,true,0.319595,true,0.023168,true,0.732777,true,0.093995,true,2.715620,true,0.148973,true,0.688279,true,0.495781,true,0.096915,true,2.743350,true,1.009938,true,true
5.122139,true,1.139003,true,0.182922,true,1.108896,true,2.081407,true,0.506999,true,3.473264,true,0.551955,true,0.389013,true,0.157204,true,0.994582,true,0.863455,true,true
0.001125,true,0.311903,true,1.411877,true,2.993666,true,5.646873,false,2.485147,true,5.093379,true,0.794235,true,0.825391,true,4.015943,true,10.895974,true,0.337173,true,false
0.001029,true,0.454857,true,1.445761,true,3.022749,true,5.683650,false,2.445450,true,5.081918,true,0.879215,true,0.566373,true,4.002571,true,9.304863,true,0.232740,true,false
0.000053,true,0.749650,true,1.453966,true,3.044307,true,5.488362,false,2.402048,true,5.009295,true,1.149786,true,0.148603,true,3.878858,true,5.470864,true,0.005741,true,false
4.464607,true,1.439899,true,0.569799,true,1.288515,true,1.376513,true,0.665113,true,4.007115,true,0.012335,true,1.448849,true,0.059116,true,0.287944,true,0.119752,true,true
2.496110,true,0.990559,true,0.051733,true,0.004905,true,0.359384,true,2.908288,true,0.363438,true,26.920378,false,0.011411,true,0.227487,true,15.033614,true,16.305868,false,false
0.001100,true,0.480849,true,1.445761,true,3.004277,true,5.689307,false,2.376083,true,5.034252,true,0.822941,true,0.469360,true,3.991004,true,8.510446,true,0.202085,true,false
6.055184,true,1.933781,true,5.177071,true,0.466912,true,0.629133,true,0.108309,true,0.471625,true,9.848466,true,1.041327,true,0.420359,true,6.614083,true,8.430992,true,true
5.403379,true,1.798726,true,3.241393,true,1.095229,true,3.698285,false,0.222700,true,9.551888,true,3.233778,true,0.406625,true,0.202638,true,3.894479,true,1.652900,true,false
1.571204,true,6.641534,true,0.943044,true,0.013764,true,0.054599,true,0.079733,true,0.091783,true,0.129746,true,0.000269,true,0.323125,true,1.161214,true,3.025031,true,true
9.171454,true,2.116301,true,19.774893,true,0.147458,true,0.480512,true,3.653152,true,3.626409,true,36.822739,false,4.812108,true,2.163588,true,33.686657,false,21.772446,false,false
0.002918,true,1.335764,true,0.098271,true,2.872531,true,5.101957,false,2.610252,true,5.438005,true,0.144580,true,0.042436,true,4.001843,true,6.712559,true,0.010661,true,false
0.002690,true,0.229142,true,132.109772,false,0.443794,true,0.592903,true,3.394092,true,1.345803,true,7.522112,true,2.348289,true,2.008647,true,0.187917,true,9.823007,true,false
2.890163,true,0.051917,true,0.007406,true,1.810841,true,5.586868,false,1.413475,true,2.170898,true,0.154857,true,0.064622,true,0.035577,true,14.894481,true,4.369173,true,false
7.646358,true,2.224657,true,0.328616,true,0.114830,true,0.699436,true,4.258105,true,1.866343,true,32.952282,false,4.087107,true,1.756488,true,17.982595,true,21.456453,false,false
0.029729,true,0.306163,true,0.114838,true,0.250127,true,0.056660,true,1.906443,true,0.008480,true,1.045996,true,0.032161,true,0.224510,true,0.489244,true,1.166826,true,true
5.127735,true,2.059984,true,0.972040,true,0.182172,true,0.648775,true,0.579352,true,3.444773,true,9.771852,true,1.493781,true,0.158767,true,4.769682,true,6.991843,true,true
6.652442,true,2.068875,true,3.454633,true,0.494154,true,1.131038,true,0.022202,true,3.300351,true,8.584268,true,0.294311,true,0.550578,true,8.846789,true,7.319692,true,true
0.779155,true,0.094342,true,1.484614,true,0.686801,true,0.135057,true,2.464423,true,0.021700,true,1.317203,true,0.176774,true,0.743369,true,2.246537,true,0.004075,true,true
3.742390,true,1.807175,true,0.402866,true,1.032983,true,0.411424,true,0.093466,true,1.761400,true,3.809626,true,0.000066,true,0.000048,true,5.103536,true,14.767564,false,false
6.901449,true,1.999967,true,28.053925,true,0.136832,true,0.852456,true,1.037382,true,4.827638,true,14.698886,false,1.772136,true,0.685671,true,4.798536,true,9.602900,true,false
1.590654,true,0.447853,true,1.675239,true,0.194448,true,0.115841,true,2.177778,true,0.121612,true,0.979650,true,0.456527,true,0.613450,true,1.921320,true,1.106697,true,true
2.915427,true,3.680607,true,0.160852,true,1.312410,true,0.000081,true,0.018907,true,0.785966,true,1.815397,true,0.326607,true,0.265155,true,1.323911,true,1.622261,true,true
0.249821,true,0.520837,true,0.143396,true,1.474835,true,0.380700,true,0.004437,true,2.200721,true,4.221001,true,0.361238,true,2.210889,true,2.681568,true,1.782454,true,true
2.264998,true,0.126962,true,2.428845,true,0.147919,true,0.023828,true,0.040227,true,0.060410,true,3.114781,true,0.403589,true,0.134326,true,0.212143,true,1.174526,true,true
1.574523,true,0.002683,true,1.719808,true,0.749819,true,0.046914,true,0.020965,true,0.072412,true,2.818085,true,0.578966,true,0.198347,true,0.096034,true,1.210629,true,true
