22900,84668.906,00000000
23000,84601.984,00000000
23100,84846.234,00000000
23200,84752.969,00000000
23300,84768.383,00000000
23400,84235.398,00000000
23500,84206.969,00000000
23600,84764.383,00000000
23700,84597.445,00000000
23800,84694.156,00000000
23900,84258.266,00000000
24000,84756.516,00000000
24100,84977.484,00000000
24200,84653.555,00000000
24300,84122.016,00000000
24400,84351.133,00000000
24500,85281.523,00000000
24600,84873.789,00000000
24700,84396.781,00000000
24800,84660.297,00000000
24900,84931.391,00000000
25000,84726.672,00000000
25100,84454.531,00000000
25200,84623.094,00000000
25300,84947.398,00000000
25400,84618.523,00000000
25500,84325.938,00000000
25600,84006.672,00000000
25700,84932.195,00000000
25800,84463.133,00000000
25900,84401.758,00000000
26000,83913.414,00000000
26100,84741.352,00000000
26200,85112.055,00000000
26300,84628.813,00000000
26400,84241.938,00000000
26500,85115.805,00000000
26600,84921.609,00000000
26700,84600.414,00000000
26800,84265.414,00000000
26900,84578.078,00000000
27000,85016.625,00000000
27100,84610.703,00000000
27200,84281.234,00000000
27300,84022.734,00000000
27400,84512.273,00000000
27500,84436.852,00000000
27600,84272.484,00000000
27700,83883.078,00000000
27800,84863.914,00000000
27900,84634.133,00000000
28000,84237.078,00000000
28100,84151.672,00000000
28200,84909.977,00000000
28300,84712.820,00000000
28400,84364.680,00000000
28500,84036.789,00000000
28600,84506.781,00000000
28700,84773.367,00000000
28800,84532.781,00000000
28900,84191.469,00000000
29000,84271.672,00000000
29100,84401.344,00000000
29200,84556.258,00000000
29300,84178.875,00000000
29400,84012.375,00000000
29500,84999.492,00000000
29600,84989.727,00000000
29700,84669.648,00000000
29800,84329.273,00000000
29900,84956.844,00000000
30000,84345.422,00000000
30100,84356.742,00000000
30200,83830.305,00000000
30300,84264.719,00000000
30400,85056.797,00000000
30500,84875.539,00000000
30600,84282.313,00000000
30700,84322.977,00000000
30800,84619.375,00000000
30900,84588.063,00000000
31000,84455.492,00000000
31100,84269.109,00000000
31200,84357.633,00000000
31300,84910.180,00000000
31400,84708.742,00000000
31500,84416.906,00000000
31600,84284.773,00000000
31700,84486.023,00000000
31800,84559.148,00000000
31900,84352.031,00000000
32000,84363.016,00000000
32100,84832.164,00000000
32200,84689.070,00000000
32300,84573.078,00000000
32400,84669.422,00000000
32500,84660.594,00000000
32600,84627.883,00000000
32700,84534.977,00000000
32800,84229.445,00000000
32900,84598.828,00000000
33000,85122.203,00000000
33100,84543.297,00000000
33200,84143.336,00000000
33300,84558.563,00000000
33400,84789.234,00000000
33500,84511.078,00000000
33600,83899.148,00000000
33700,84054.156,00000000
33800,84894.250,00000000
33900,84590.844,00000000
34000,84194.805,00000000
34100,84096.773,00000000
34200,84515.984,00000000
34300,84998.555,00000000
34400,84454.750,00000000
34500,84042.242,00000000
34600,85013.516,00000000
34700,84561.031,00000000
34800,84589.258,00000000
34900,84050.016,00000000
35000,84864.539,00000000
35100,84978.023,00000000
35200,84347.102,00000000
35300,84544.953,00000000
35400,84553.672,00000000
35500,85144.742,00000000
35600,84774.023,00000000
35700,84296.125,00000000
35800,84346.016,00000000
35900,84630.227,00000000
36000,84765.711,00000000
36100,84238.789,00000000
36200,84104.461,00000000
36300,84593.977,00000000
36400,84487.172,00000000
36500,84466.125,00000000
36600,84110.977,00000000
36700,84396.969,00000000
36800,84875.977,00000000
36900,84767.281,00000000
37000,84097.219,00000000
37100,84414.359,00000000
37200,84824.969,00000000
37300,85016.484,00000000
37400,84522.031,00000000
37500,84448.258,00000000
37600,84985.195,00000000
37700,84598.570,00000000
37800,84910.375,00000000
37900,84118.547,00000000
38000,84617.734,00000000
38100,84997.289,00000000
38200,84745.281,00000000
38300,84021.094,00000000
38400,84508.039,00000000
38500,84534.383,00000000
38600,84658.016,00000000
38700,84267.492,00000000
38800,84474.984,00000000
38900,84881.500,00000000
39000,84877.117,00000000
39100,84458.234,00000000
39200,84554.078,00000000
39300,84625.367,00000000
39400,84975.453,00000000
39500,84490.930,00000000
39600,84653.305,00000000
39700,84931.297,00000000
39800,84857.617,00000000
39900,84542.313,00000000
40000,84026.625,00000000
40100,84495.438,00000000
40200,84472.664,00000000
40300,84702.523,00000000
40400,84343.383,00000000
40500,85019.563,00000000
40600,84855.594,00000000
40700,84533.031,00000000
40800,84412.867,00000000
40900,84499.836,00000000
41000,84517.461,00000000
41100,84808.531,00000000
41200,84557.352,00000000
41300,84243.766,00000000
41400,84743.414,00000000
41500,84783.258,00000000
41600,84579.172,00000000
41700,83947.430,00000000
41800,84507.195,00000000
41900,85068.344,00000000
42000,84802.969,00000000
42100,84386.070,00000000
42200,84329.227,00000000
42300,84083.164,00000000
42400,84272.180,00000000
42500,84088.570,00000000
42600,84242.070,00000000
42700,84937.531,00000000
42800,84572.594,00000000
42900,83836.609,00000000
43000,84994.094,00000000
43100,84674.297,00000000
43200,84349.750,00000000
43300,84067.906,00000000
43400,84414.625,00000000
43500,84730.016,00000000
43600,84424.117,00000000
43700,84202.133,00000000
43800,84371.531,00000000
43900,84998.703,00000000
44000,84679.586,00000000
44100,84192.211,00000000
44200,84271.695,00000000
44300,84957.938,00000000
44400,84389.703,00000000
44500,84632.555,00000000
44600,84392.844,00000000
44700,84655.289,00000000
44800,84786.117,00000000
44900,84649.727,00000000
45000,84561.938,00000000
45100,84624.828,00000000
45200,84642.070,00000000
45300,84784.617,00000000
45400,84220.297,00000000
45500,84624.344,00000000
45600,84458.000,00000000
45700,84313.805,00000000
45800,84029.664,00000000
45900,83852.523,00000000
46000,84648.898,00000000
46100,84921.484,00000000
46200,84901.758,00000000
46300,84586.648,00000000
46400,84864.102,00000000
46500,84515.719,00000000
46600,84690.773,00000000
46700,83918.398,00000000
46800,84514.227,00000000
46900,84561.047,00000000
47000,84502.555,00000000
47100,84214.438,00000000
47200,84627.461,00000000
47300,84713.156,00000000
47400,84665.055,00000000
47500,84221.648,00000000
47600,84552.547,00000000
47700,84953.258,00000000
47800,84880.500,00000000
47900,84339.906,00000000
48000,84230.492,00000000
48100,84852.977,00000000
48200,84614.000,00000000
48300,84691.992,00000000
48400,84227.820,00000000
48500,84517.945,00000000
48600,84733.383,00000000
48700,84662.164,00000000
48800,84298.805,00000000
48900,84460.344,00000000
49000,85166.250,00000000
49100,85192.156,00000000
49200,84713.305,00000000
49300,84704.492,00000000
49400,84790.414,00000000
49500,84765.008,00000000
49600,84601.656,00000000
49700,84301.875,00000000
49800,84808.070,00000000
49900,84625.563,00000000
50000,84549.266,00000000
50100,84074.680,00000000
50200,84918.453,00000000
50300,84711.477,00000000
50400,84979.617,00000000
50500,84549.117,00000000
50600,84770.688,00000000
50700,85047.375,00000000
50800,84746.383,00000000
50900,84519.352,00000000
51000,84694.578,00000000
51100,84878.734,00000000
51200,84866.641,00000000
51300,84602.000,00000000
51400,84915.211,00000000
51500,84958.492,00000000
51600,84799.758,00000000
51700,84724.641,00000000
51800,84143.758,00000000
51900,84860.781,00000000
52000,85062.711,00000000
52100,84625.234,00000000
52200,84249.742,00000000
52300,84683.352,00000000
52400,84919.313,00000000
52500,84758.180,00000000
52600,84396.125,00000000
52700,84838.188,00000000
52800,84871.523,00000000
52900,85004.906,00000000
53000,84569.930,00000000
53100,85048.445,00000000
53200,85104.914,00000000
53300,85319.773,00000000
53400,85031.711,00000000
53500,84746.930,00000000
53600,84904.359,00000000
53700,84758.547,00000000
53800,84623.469,00000000
53900,84219.492,00000000
54000,84208.430,00000000
54100,84542.344,00000000
54200,84406.961,00000000
54300,84255.727,00000000
54400,84681.789,00000000
54500,84704.281,00000000
54600,84580.570,00000000
54700,84490.781,00000000
54800,84900.102,00000000
54900,85219.211,00000000
55000,85047.055,00000000
55100,84493.289,00000000
55200,84391.906,00000000
55300,85006.266,00000000
55400,84641.453,00000000
55500,83973.859,00000000
55600,84154.172,00000000
55700,84989.008,00000000
55800,84747.125,00000000
55900,84529.453,00000000
56000,84192.266,00000000
56100,84816.961,00000000
56200,85042.367,00000000
56300,84829.891,00000000
56400,84455.203,00000000
56500,84657.133,00000000
56600,85102.328,00000000
56700,84788.523,00000000
56800,84315.484,00000000
56900,84529.406,00000000
57000,84784.734,00000000
57100,84629.328,00000000
57200,84367.305,00000000
57300,84409.000,00000000
57400,84665.141,00000000
57500,84386.672,00000000
57600,84524.008,00000000
57700,83791.570,00000000
57800,84354.438,00000000
57900,84897.086,00000000
58000,84809.641,00000000
58100,84186.094,00000000
58200,84733.625,00000000
58300,84941.500,00000000
58400,85098.211,00000000
58500,84827.805,00000000
58600,84724.188,00000000
58700,85019.234,00000000
58800,85152.500,00000000
58900,84719.234,00000000
59000,84499.938,00000000
59100,84495.250,00000000
59200,84674.484,00000000
59300,84482.945,00000000
59400,84144.211,00000000
59500,84601.859,00000000
59600,84350.469,00000000
59700,84515.891,00000000
59800,84478.367,00000000
59900,84435.102,00000000
60000,84317.242,00000000
60100,85035.477,00000000
60200,84522.922,00000000
60300,84947.508,00000000
60400,85089.109,00000000
60500,84772.445,00000000
60600,84301.719,00000000
60700,84294.039,00000000
60800,84393.516,00000000
60900,84984.547,00000000
61000,84748.602,00000000
61100,84393.016,00000000
61200,84655.313,00000000
61300,84587.148,00000000
61400,84528.602,00000000
61500,84153.422,00000000
61600,84881.313,00000000
61700,84984.336,00000000
61800,84871.641,00000000
61900,84583.055,00000000
62000,85288.344,00000000
62100,85456.508,00000000
62200,85067.039,00000000
62300,84537.828,00000000
62400,84463.203,00000000
62500,85216.539,00000000
62600,88013.039,00000000
62700,106947.578,00000000
62800,112824.070,00000000
62900,116116.406,00000000
63000,118495.531,00000000
63100,90166.242,00000000
63200,63455.098,00000000
63300,53305.074,00000000
63400,62567.438,00000000
63500,76964.688,00000000
63600,81846.453,00000000
63700,83526.500,00000000
63800,83903.898,00000000
63900,84337.711,00000000
64000,84510.406,00000000
64100,84572.766,00000000
64200,84498.898,00000000
64300,84877.469,00000000
64400,84476.086,00000000
64500,84324.875,00000000
64600,84118.070,00000000
64700,84235.703,00000000
64800,84983.117,00000000
64900,84711.664,00000000
65000,84655.664,00000000
65100,84183.195,00000000
65200,84378.578,00000000
65300,84445.555,00000000
65400,84372.758,00000000
65500,84272.125,00000000
65600,84609.219,00000000
65700,84664.422,00000000
65800,84403.344,00000000
65900,84414.227,00000000
66000,84713.313,00000000
66100,84851.969,00000000
66200,84507.586,00000000
66300,84200.453,00000000
66400,84553.547,00000000
66500,84341.914,00000000
66600,84808.711,00000000
66700,84518.453,00000000
66800,84512.141,00000000
66900,84583.016,00000000
67000,85035.164,00000000
67100,84906.516,00000000
67200,85101.055,00000000
67300,84806.164,00000000
67400,84544.961,00000000
67500,84250.109,00000000
67600,84082.641,00000000
67700,84321.188,00000000
67800,84902.359,00000000
67900,84513.414,00000000
68000,84457.547,00000000
68100,84458.938,00000000
68200,84946.242,00000000
68300,84708.578,00000000
68400,84224.938,00000000
68500,84585.578,00000000
68600,84850.734,00000000
68700,84613.320,00000000
68800,84364.250,00000000
68900,83788.969,00000000
69000,84323.953,00000000
69100,85335.633,00000000
69200,84780.727,00000000
69300,84076.758,00000000
69400,84089.992,00000000
69500,84557.727,00000000
69600,84453.219,00000000
69700,84174.930,00000000
69800,84189.008,00000000
69900,85022.531,00000000
70000,84647.695,00000000
70100,84436.516,00000000
70200,84152.898,00000000
70300,83879.633,00000000
70400,84311.805,00000000
70500,84349.953,00000000
70600,84304.133,00000000
70700,84575.688,00000000
70800,84500.063,00000000
70900,84407.477,00000000
71000,84575.797,00000000
71100,85043.758,00000000
71200,84770.969,00000000
71300,84838.383,00000000
71400,84432.695,00000000
71500,84550.336,00000000
71600,84835.398,00000000
71700,84453.258,00000000
71800,84364.609,00000000
71900,84276.914,00000000
72000,85160.922,00000000
72100,84813.891,00000000
72200,84595.469,00000000
72300,84211.320,00000000
72400,84573.352,00000000
72500,84666.578,00000000
72600,84352.234,00000000
72700,84468.984,00000000
72800,84910.922,00000000
72900,84520.688,00000000
73000,84401.211,00000000
73100,84191.172,00000000
73200,96206.797,00000000
73300,108715.508,00000000
73400,113223.148,00000000
73500,113253.141,00000000
73600,114291.289,00000000
73700,115231.438,00000000
73800,99485.727,00000000
73900,89816.938,00000000
74000,86742.227,00000000
74100,85217.500,00000000
74200,84809.188,00000000
74300,84450.688,00000000
74400,84960.141,00000000
74500,85037.891,00000000
74600,84599.625,00000000
74700,84255.844,00000000
74800,84585.516,00000000
74900,84785.578,00000000
75000,84421.430,00000000
75100,84303.094,00000000
75200,84349.398,00000000
75300,84844.781,00000000
75400,84846.133,00000000
75500,84455.539,00000000
75600,83996.453,00000000
75700,84562.117,00000000
75800,85042.969,00000000
75900,84563.992,00000000
76000,84189.422,00000000
76100,84695.273,00000000
76200,84627.789,00000000
76300,84482.117,00000000
76400,84170.391,00000000
76500,83897.828,00000000
76600,84866.063,00000000
76700,84946.297,00000000
76800,84281.922,00000000
76900,83998.477,00000000
77000,84419.781,00000000
77100,84594.102,00000000
77200,84691.109,00000000
77300,84047.727,00000000
77400,84708.641,00000000
77500,84810.734,00000000
77600,84735.383,00000000
77700,84260.516,00000000
77800,84900.281,00000000
77900,84619.688,00000000
78000,84697.000,00000000
78100,84587.969,00000000
78200,84600.250,00000000
78300,84757.547,00000000
78400,84804.344,00000000
78500,84505.906,00000000
78600,84265.492,00000000
78700,84955.258,00000000
78800,84823.266,00000000
78900,84360.344,00000000
79000,84123.625,00000000
79100,84793.664,00000000
79200,84678.734,00000000
79300,84413.664,00000000
79400,84300.289,00000000
79500,84594.328,00000000
79600,84524.234,00000000
79700,84799.727,00000000
79800,84284.758,00000000
79900,84664.398,00000000
80000,84953.219,00000000
80100,84906.875,00000000
80200,84708.547,00000000
80300,84257.641,00000000
80400,85019.594,00000000
80500,84652.570,00000000
80600,84386.977,00000000
80700,83886.703,00000000
80800,84492.594,00000000
80900,84499.422,00000000
81000,84353.094,00000000
81100,84092.758,00000000
81200,84693.906,00000000
81300,84523.367,00000000
81400,84380.008,00000000
81500,84139.617,00000000
81600,84452.648,00000000
81700,84583.555,00000000
81800,84604.008,00000000
81900,84402.273,00000000
82000,84442.250,00000000
82100,85016.297,00000000
82200,84700.539,00000000
82300,84514.063,00000000
82400,83859.742,00000000
82500,84536.484,00000000
82600,84758.039,00000000
82700,84468.344,00000000
82800,84096.164,00000000
82900,84210.328,00000000
83000,84955.117,00000000
83100,84630.539,00000000
83200,84207.313,00000000
83300,84335.844,00000000
83400,84801.922,00000000
83500,84720.711,00000000
83600,84407.398,00000000
83700,84426.492,00000000
83800,84472.906,00000000
83900,84756.703,00000000
84000,84371.250,00000000
84100,83990.742,00000000
84200,84589.516,00000000
84300,84724.758,00000000
84400,84469.930,00000000
84500,83978.586,00000000
84600,84476.625,00000000
84700,84563.516,00000000
84800,84602.648,00000000
84900,84268.648,00000000
85000,84456.109,00000000
85100,84354.383,00000000
85200,84617.125,00000000
85300,84327.328,00000000
85400,84839.852,00000000
85500,84992.313,00000000
85600,84819.891,00000000
85700,84317.492,00000000
85800,84511.328,00000000
85900,84780.844,00000000
86000,84725.852,00000000
86100,84326.078,00000000
86200,84193.594,00000000
86300,84834.883,00000000
86400,85010.555,00000000
86500,84285.094,00000000
86600,84546.719,00000000
86700,84475.648,00000000
86800,84635.727,00000000
86900,84083.641,00000000
87000,83902.211,00000000
87100,84373.570,00000000
87200,85074.242,00000000
87300,84610.828,00000000
87400,83902.672,00000000
87500,84430.289,00000000
87600,84794.156,00000000
87700,84698.125,00000000
87800,84228.445,00000000
87900,84702.328,00000000
88000,84609.422,00000000
88100,84547.070,00000000
88200,84041.008,00000000
88300,84682.648,00000000
88400,84535.117,00000000
88500,84584.477,00000000
88600,84294.070,00000000
88700,84147.063,00000000
88800,84462.273,00000000
88900,84547.438,00000000
89000,84050.336,00000000
89100,84183.414,00000000
89200,84638.734,00000000
89300,84961.734,00000000
89400,84782.398,00000000
89500,84511.961,00000000
89600,84884.961,00000000
89700,84663.656,00000000
89800,84650.945,00000000
89900,84186.125,00000000
90000,84736.945,00000000
90100,85060.773,00000000
90200,84597.484,00000000
90300,84364.156,00000000
90400,84599.492,00000000
90500,84431.289,00000000
90600,84331.219,00000000
90700,84186.070,00000000
90800,84418.125,00000000
90900,84757.516,00000000
91000,84639.273,00000000
91100,84414.938,00000000
91200,84257.195,00000000
91300,84871.984,00000000
91400,84682.938,00000000
91500,84317.758,00000000
91600,84406.258,00000000
91700,84775.102,00000000
91800,85216.867,00000000
91900,84826.414,00000000
92000,84293.000,00000000
92100,85031.477,00000000
92200,85019.203,00000000
92300,84889.172,00000000
92400,84350.789,00000000
92500,84992.344,00000000
92600,85109.602,00000000
92700,84670.547,00000000
92800,84378.953,00000000
92900,84558.813,00000000
93000,85009.750,00000000
93100,84698.734,00000000
93200,84462.570,00000000
93300,84102.563,00000000
93400,84742.672,00000000
93500,84666.805,00000000
93600,84526.070,00000000
93700,84192.945,00000000
93800,84722.117,00000000
93900,84986.391,00000000
94000,84486.297,00000000
94100,83999.242,00000000
94200,84484.711,00000000
94300,84711.172,00000000
94400,84635.250,00000000
94500,84202.234,00000000
94600,84843.766,00000000
94700,85176.336,00000000
94800,84973.023,00000000
94900,84526.898,00000000
95000,84498.570,00000000
95100,84695.242,00000000
95200,84768.492,00000000
95300,84801.828,00000000
95400,84661.383,00000000
95500,84539.109,00000000
95600,84453.547,00000000
95700,84810.453,00000000
95800,84239.086,00000000
95900,84372.281,00000000
96000,84758.461,00000000
96100,84596.609,00000000
96200,84458.063,00000000
96300,84467.398,00000000
96400,85088.203,00000000
96500,84760.781,00000000
96600,84312.172,00000000
96700,84418.695,00000000
96800,85019.664,00000000
96900,84808.805,00000000
97000,84385.797,00000000
97100,84515.773,00000000
97200,84920.680,00000000
97300,84857.539,00000000
97400,84972.406,00000000
97500,84676.938,00000000
97600,84618.750,00000000
97700,84738.750,00000000
97800,84803.211,00000000
97900,84398.891,00000000
98000,84506.984,00000000
98100,85015.805,00000000
98200,84862.656,00000000
98300,84377.852,00000000
98400,84859.336,00000000
98500,84946.250,00000000
98600,84516.102,00000000
98700,83962.336,00000000
98800,84887.734,00000000
98900,84995.383,00000000
99000,84613.023,00000000
99100,84494.852,00000000
99200,84642.773,00000000
99300,84675.484,00000000
99400,84894.648,00000000
99500,84452.250,00000000
99600,84151.781,00000000
99700,84878.914,00000000
99800,85099.164,00000000
99900,84888.453,00000000
100000,84540.664,00000000
100100,84988.039,00000000
100200,84835.227,00000000
100300,84655.313,00000000
100400,84111.234,00000000
100500,84352.961,00000000
100600,84616.742,00000000
100700,84483.727,00000000
100800,84446.055,00000000
100900,84706.805,00000000
101000,84923.508,00000000
101100,84575.516,00000000
101200,84165.781,00000000
101300,85063.805,00000000
101400,84528.234,00000000
101500,84575.023,00000000
101600,84450.055,00000000
101700,84370.063,00000000
101800,84438.438,00000000
101900,84596.789,00000000
102000,84288.984,00000000
102100,84457.438,00000000
102200,84633.094,00000000
102300,84884.438,00000000
102400,84343.813,00000000
102500,84444.453,00000000
102600,84616.930,00000000
102700,85137.820,00000000
102800,84784.609,00000000
102900,84618.320,00000000
103000,84739.703,00000000
103100,84678.578,00000000
103200,84701.102,00000000
103300,84125.164,00000000
103400,84166.813,00000000
103500,85046.352,00000000
103600,84850.227,00000000
103700,84505.984,00000000
103800,84743.844,00000000
103900,84636.586,00000000
104000,84814.102,00000000
104100,84641.773,00000000
104200,84758.758,00000000
104300,84967.758,00000000
104400,84830.242,00000000
104500,84284.672,00000000
104600,84191.836,00000000
104700,84818.359,00000000
104800,84309.000,00000000
104900,84096.383,00000000
105000,84617.844,00000000
105100,84760.078,00000000
105200,84472.883,00000000
105300,84136.625,00000000
105400,84378.078,00000000
105500,84692.078,00000000
105600,84629.258,00000000
105700,84330.797,00000000
105800,84613.625,00000000
105900,84894.000,00000000
106000,84764.898,00000000
106100,84431.180,00000000
106200,84759.805,00000000
106300,84708.477,00000000
106400,84388.375,00000000
106500,84339.414,00000000
106600,84440.141,00000000
106700,84472.383,00000000
106800,84429.242,00000000
106900,84450.156,00000000
107000,84029.461,00000000
107100,84643.367,00000000
107200,85143.750,00000000
107300,84869.188,00000000
107400,84024.773,00000000
107500,84488.844,00000000
107600,84934.453,00000000
107700,84845.781,00000000
107800,84363.102,00000000
107900,84638.461,00000000
108000,85010.563,00000000
108100,84990.000,00000000
108200,84315.289,00000000
108300,84735.961,00000000
108400,84553.102,00000000
108500,84953.516,00000000
108600,84520.719,00000000
108700,84217.891,00000000
108800,84947.367,00000000
108900,84917.414,00000000
109000,84732.430,00000000
109100,83956.258,00000000
109200,84760.203,00000000
109300,84785.602,00000000
109400,84411.766,00000000
109500,84143.703,00000000
109600,85058.383,00000000
109700,84881.734,00000000
109800,84840.961,00000000
109900,84207.672,00000000
110000,84884.844,00000000
110100,84352.734,00000000
110200,84564.211,00000000
110300,83965.297,00000000
110400,84460.773,00000000
110500,84790.578,00000000
110600,84647.594,00000000
110700,84657.836,00000000
110800,84454.211,00000000
110900,84575.055,00000000
111000,84855.922,00000000
111100,84576.813,00000000
111200,84428.797,00000000
111300,84411.414,00000000
111400,84590.945,00000000
111500,84393.328,00000000
111600,84079.805,00000000
111700,84431.461,00000000
111800,84591.180,00000000
111900,84579.992,00000000
112000,84245.531,00000000
112100,84376.625,00000000
112200,84899.078,00000000
112300,84670.555,00000000
112400,84545.414,00000000
112500,84367.266,00000000
112600,85034.133,00000000
112700,84737.469,00000000
112800,84567.703,00000000
112900,84226.758,00000000
113000,84493.320,00000000
113100,84911.227,00000000
113200,84768.563,00000000
113300,84187.641,00000000
113400,84636.898,00000000
113500,85094.508,00000000
113600,84514.766,00000000
113700,84432.242,00000000
113800,84468.602,00000000
113900,84739.336,00000000
114000,85102.711,00000000
114100,84550.844,00000000
114200,84201.047,00000000
114300,84618.570,00000000
114400,84819.813,00000000
114500,84409.898,00000000
114600,84394.031,00000000
114700,84939.000,00000000
114800,85137.422,00000000
114900,84597.445,00000000
115000,84323.453,00000000
115100,84551.984,00000000
115200,84842.047,00000000
115300,85116.094,00000000
115400,84565.258,00000000
115500,84465.281,00000000
115600,84819.461,00000000
115700,84905.219,00000000
115800,84601.867,00000000
115900,83935.234,00000000
116000,84645.461,00000000
116100,84619.539,00000000
116200,84683.609,00000000
116300,84116.055,00000000
116400,84865.773,00000000
116500,84954.922,00000000
116600,84968.273,00000000
